from	to	value
A Day in the Life	Savoy Truffle	news
Polythene Pam	Savoy Truffle	news
Her Majesty	Savoy Truffle	nice
Back in the U.S.S.R.	Blackbird	night
Back in the U.S.S.R.	Doctor Robert	night
Back in the U.S.S.R.	Eleanor Rigby	night
Back in the U.S.S.R.	Good Night	night
Back in the U.S.S.R.	Revolution 9 (Ft. Yoko Ono)	night
Blackbird	Doctor Robert	night
Blackbird	Eleanor Rigby	night
Blackbird	Good Night	night
Blackbird	Revolution 9 (Ft. Yoko Ono)	night
Doctor Robert	Eleanor Rigby	night
Doctor Robert	Good Night	night
Doctor Robert	Revolution 9 (Ft. Yoko Ono)	night
Eleanor Rigby	Good Night	night
Eleanor Rigby	Revolution 9 (Ft. Yoko Ono)	night
Good Night	Revolution 9 (Ft. Yoko Ono)	night
Mean Mr. Mustard	She's Leaving Home	note
A Day in the Life	While My Guitar Gently Weeps (Ft. Eric Clapton)	notice
A Day in the Life	Norwegian Wood (This Bird Has Flown)	noticed
Cry Baby Cry	Good Morning Good Morning	o'clock
Cry Baby Cry	She's Leaving Home	o'clock
Good Morning Good Morning	She's Leaving Home	o'clock
Ob-La-Di, Ob-La-Da	Savoy Truffle	ob
Glass Onion	Julia	ocean
Glass Onion	Octopus's Garden	ocean
Julia	Octopus's Garden	ocean
Glass Onion	Revolution 9 (Ft. Yoko Ono)	onion
Fixing a Hole	Girl	ooh
Fixing a Hole	Got to Get You into My Life	ooh
Fixing a Hole	Happiness is a Warm Gun	ooh
Fixing a Hole	Helter Skelter	ooh
Fixing a Hole	Honey Pie	ooh
Fixing a Hole	Revolution 9 (Ft. Yoko Ono)	ooh
Fixing a Hole	Sexy Sadie	ooh
Fixing a Hole	While My Guitar Gently Weeps (Ft. Eric Clapton)	ooh
Girl	Got to Get You into My Life	ooh
Girl	Happiness is a Warm Gun	ooh
Girl	Helter Skelter	ooh
Girl	Honey Pie	ooh
Girl	Revolution 9 (Ft. Yoko Ono)	ooh
Girl	Sexy Sadie	ooh
Girl	While My Guitar Gently Weeps (Ft. Eric Clapton)	ooh
Got to Get You into My Life	Happiness is a Warm Gun	ooh
Got to Get You into My Life	Helter Skelter	ooh
Got to Get You into My Life	Honey Pie	ooh
Got to Get You into My Life	Revolution 9 (Ft. Yoko Ono)	ooh
Got to Get You into My Life	Sexy Sadie	ooh
Got to Get You into My Life	While My Guitar Gently Weeps (Ft. Eric Clapton)	ooh
Happiness is a Warm Gun	Helter Skelter	ooh
Happiness is a Warm Gun	Honey Pie	ooh
Happiness is a Warm Gun	Revolution 9 (Ft. Yoko Ono)	ooh
Happiness is a Warm Gun	Sexy Sadie	ooh
Happiness is a Warm Gun	While My Guitar Gently Weeps (Ft. Eric Clapton)	ooh
Helter Skelter	Honey Pie	ooh
Helter Skelter	Revolution 9 (Ft. Yoko Ono)	ooh
Helter Skelter	Sexy Sadie	ooh
Helter Skelter	While My Guitar Gently Weeps (Ft. Eric Clapton)	ooh
Honey Pie	Revolution 9 (Ft. Yoko Ono)	ooh
Honey Pie	Sexy Sadie	ooh
Honey Pie	While My Guitar Gently Weeps (Ft. Eric Clapton)	ooh
Revolution 9 (Ft. Yoko Ono)	Sexy Sadie	ooh
Revolution 9 (Ft. Yoko Ono)	While My Guitar Gently Weeps (Ft. Eric Clapton)	ooh
Sexy Sadie	While My Guitar Gently Weeps (Ft. Eric Clapton)	ooh
Girl	Savoy Truffle	pain
Cry Baby Cry	Fixing a Hole	painting
Cry Baby Cry	Maxwell's Silver Hammer	painting
Fixing a Hole	Maxwell's Silver Hammer	painting
Mean Mr. Mustard	Polythene Pam	pam
Back in the U.S.S.R.	Mean Mr. Mustard	paper
Back in the U.S.S.R.	You Never Give Me Your Money	paper
Mean Mr. Mustard	You Never Give Me Your Money	paper
Don't Pass Me By	Within You Without You	pass
Fixing a Hole	Love You To	past
Fixing a Hole	Lucy in the Sky with Diamonds	past
Love You To	Lucy in the Sky with Diamonds	past
Doctor Robert	Revolution 9 (Ft. Yoko Ono)	pay
Doctor Robert	Taxman	pay
Doctor Robert	You Never Give Me Your Money	pay
Revolution 9 (Ft. Yoko Ono)	Taxman	pay
Revolution 9 (Ft. Yoko Ono)	You Never Give Me Your Money	pay
Taxman	You Never Give Me Your Money	pay
I'm So Tired	Revolution 9 (Ft. Yoko Ono)	peace
I'm So Tired	Within You Without You	peace
Revolution 9 (Ft. Yoko Ono)	Within You Without You	peace
A Day in the Life	Eleanor Rigby	people
A Day in the Life	Fixing a Hole	people
A Day in the Life	Good Morning Good Morning	people
A Day in the Life	In My Life	people
A Day in the Life	Love You To	people
A Day in the Life	Lucy in the Sky with Diamonds	people
A Day in the Life	Revolution 1	people
A Day in the Life	Within You Without You	people
Eleanor Rigby	Fixing a Hole	people
Eleanor Rigby	Good Morning Good Morning	people
Eleanor Rigby	In My Life	people
Eleanor Rigby	Love You To	people
Eleanor Rigby	Lucy in the Sky with Diamonds	people
Eleanor Rigby	Revolution 1	people
Eleanor Rigby	Within You Without You	people
Fixing a Hole	Good Morning Good Morning	people
Fixing a Hole	In My Life	people
Fixing a Hole	Love You To	people
Fixing a Hole	Lucy in the Sky with Diamonds	people
Fixing a Hole	Revolution 1	people
Fixing a Hole	Within You Without You	people
Good Morning Good Morning	In My Life	people
Good Morning Good Morning	Love You To	people
Good Morning Good Morning	Lucy in the Sky with Diamonds	people
Good Morning Good Morning	Revolution 1	people
Good Morning Good Morning	Within You Without You	people
In My Life	Love You To	people
In My Life	Lucy in the Sky with Diamonds	people
In My Life	Revolution 1	people
In My Life	Within You Without You	people
Love You To	Lucy in the Sky with Diamonds	people
Love You To	Revolution 1	people
Love You To	Within You Without You	people
Lucy in the Sky with Diamonds	Revolution 1	people
Lucy in the Sky with Diamonds	Within You Without You	people
Revolution 1	Within You Without You	people
Sgt. Pepper's Lonely Hearts Club Band	Sgt. Pepper's Lonely Hearts Club Band (Reprise)	pepper's
Back in the U.S.S.R.	Maxwell's Silver Hammer	phone
Back in the U.S.S.R.	She Came in Through the Bathroom Window	phone
Maxwell's Silver Hammer	She Came in Through the Bathroom Window	phone
Doctor Robert	You Never Give Me Your Money	pick
Eleanor Rigby	She's Leaving Home	picks
Eleanor Rigby	Yer Blues	picks
She's Leaving Home	Yer Blues	picks
Cry Baby Cry	Maxwell's Silver Hammer	pictures
Cry Baby Cry	Revolution 1	pictures
Maxwell's Silver Hammer	Revolution 1	pictures
Honey Pie	Wild Honey Pie	pie
Cry Baby Cry	Dear Prudence	play
Cry Baby Cry	Honey Pie	play
Cry Baby Cry	Piggies	play
Cry Baby Cry	Sgt. Pepper's Lonely Hearts Club Band	play
Cry Baby Cry	Tomorrow Never Knows	play
Cry Baby Cry	Yellow Submarine	play
Dear Prudence	Honey Pie	play
Dear Prudence	Piggies	play
Dear Prudence	Sgt. Pepper's Lonely Hearts Club Band	play
Dear Prudence	Tomorrow Never Knows	play
Dear Prudence	Yellow Submarine	play
Honey Pie	Piggies	play
Honey Pie	Sgt. Pepper's Lonely Hearts Club Band	play
Honey Pie	Tomorrow Never Knows	play
Honey Pie	Yellow Submarine	play
Piggies	Sgt. Pepper's Lonely Hearts Club Band	play
Piggies	Tomorrow Never Knows	play
Piggies	Yellow Submarine	play
Sgt. Pepper's Lonely Hearts Club Band	Tomorrow Never Knows	play
Sgt. Pepper's Lonely Hearts Club Band	Yellow Submarine	play
Tomorrow Never Knows	Yellow Submarine	play
Golden Slumbers	Her Majesty	pretty
Golden Slumbers	Mother Nature's Son	pretty
Golden Slumbers	Ob-La-Di, Ob-La-Da	pretty
Her Majesty	Mother Nature's Son	pretty
Her Majesty	Ob-La-Di, Ob-La-Da	pretty
Mother Nature's Son	Ob-La-Di, Ob-La-Da	pretty
Being for the Benefit of Mr. Kite!	Come Together	production
Cry Baby Cry	Mean Mr. Mustard	queen
Fixing a Hole	Rocky Raccoon	ran
A Day in the Life	The Word	read
Maxwell's Silver Hammer	She Said She Said	ready
Being for the Benefit of Mr. Kite!	Glass Onion	real
Being for the Benefit of Mr. Kite!	Nowhere Man	real
Being for the Benefit of Mr. Kite!	Revolution 1	real
Glass Onion	Nowhere Man	real
Glass Onion	Revolution 1	real
Nowhere Man	Revolution 1	real
In My Life	Martha My Dear	remember
When I'm Sixty-Four	You Never Give Me Your Money	rent
Got to Get You into My Life	Helter Skelter	ride
Got to Get You into My Life	When I'm Sixty-Four	ride
Helter Skelter	When I'm Sixty-Four	ride
Being for the Benefit of Mr. Kite!	Doctor Robert	ring
Being for the Benefit of Mr. Kite!	Ob-La-Di, Ob-La-Da	ring
Doctor Robert	Ob-La-Di, Ob-La-Da	ring
Golden Slumbers	Mother Nature's Son	rise
Got to Get You into My Life	Mean Mr. Mustard	road
Got to Get You into My Life	Revolution 9 (Ft. Yoko Ono)	road
Got to Get You into My Life	What Goes On	road
Got to Get You into My Life	Why Don't We Do It in the Road?	road
Mean Mr. Mustard	Revolution 9 (Ft. Yoko Ono)	road
Mean Mr. Mustard	What Goes On	road
Mean Mr. Mustard	Why Don't We Do It in the Road?	road
Revolution 9 (Ft. Yoko Ono)	What Goes On	road
Revolution 9 (Ft. Yoko Ono)	Why Don't We Do It in the Road?	road
What Goes On	Why Don't We Do It in the Road?	road
And Your Bird Can Sing	Back in the U.S.S.R.	round
And Your Bird Can Sing	Because	round
And Your Bird Can Sing	Cry Baby Cry	round
And Your Bird Can Sing	Dear Prudence	round
And Your Bird Can Sing	Getting Better	round
And Your Bird Can Sing	Good Morning Good Morning	round
And Your Bird Can Sing	Love You To	round
And Your Bird Can Sing	Yer Blues	round
Back in the U.S.S.R.	Because	round
Back in the U.S.S.R.	Cry Baby Cry	round
Back in the U.S.S.R.	Dear Prudence	round
Back in the U.S.S.R.	Getting Better	round
Back in the U.S.S.R.	Good Morning Good Morning	round
Back in the U.S.S.R.	Love You To	round
Back in the U.S.S.R.	Yer Blues	round
Because	Cry Baby Cry	round
Because	Dear Prudence	round
Because	Getting Better	round
Because	Good Morning Good Morning	round
Because	Love You To	round
Because	Yer Blues	round
Cry Baby Cry	Dear Prudence	round
Cry Baby Cry	Getting Better	round
Cry Baby Cry	Good Morning Good Morning	round
Cry Baby Cry	Love You To	round
Cry Baby Cry	Yer Blues	round
Dear Prudence	Getting Better	round
Dear Prudence	Good Morning Good Morning	round
Dear Prudence	Love You To	round
Dear Prudence	Yer Blues	round
Getting Better	Good Morning Good Morning	round
Getting Better	Love You To	round
Getting Better	Yer Blues	round
Good Morning Good Morning	Love You To	round
Good Morning Good Morning	Yer Blues	round
Love You To	Yer Blues	round
Getting Better	Sexy Sadie	rules
Fixing a Hole	Got to Get You into My Life	run
Fixing a Hole	Run for Your Life	run
Got to Get You into My Life	Run for Your Life	run
Good Morning Good Morning	Here, There and Everywhere	running
Good Morning Good Morning	I'm Only Sleeping	running
Good Morning Good Morning	Ob-La-Di, Ob-La-Da	running
Here, There and Everywhere	I'm Only Sleeping	running
Here, There and Everywhere	Ob-La-Di, Ob-La-Da	running
I'm Only Sleeping	Ob-La-Di, Ob-La-Da	running
A Day in the Life	She Said She Said	sad
A Day in the Life	With a Little Help from My Friends	sad
She Said She Said	With a Little Help from My Friends	sad
Getting Better	Julia	sand
Getting Better	Run for Your Life	sand
Julia	Run for Your Life	sand
Good Morning Good Morning	Mean Mr. Mustard	save
Good Morning Good Morning	When I'm Sixty-Four	save
Good Morning Good Morning	Within You Without You	save
Mean Mr. Mustard	When I'm Sixty-Four	save
Mean Mr. Mustard	Within You Without You	save
When I'm Sixty-Four	Within You Without You	save
Being for the Benefit of Mr. Kite!	Getting Better	scene
Getting Better	Good Morning Good Morning	school
Getting Better	Maxwell's Silver Hammer	school
Good Morning Good Morning	Maxwell's Silver Hammer	school
Drive My Car	Honey Pie	screen
Honey Pie	Octopus's Garden	sea
Honey Pie	Revolution 9 (Ft. Yoko Ono)	sea
Honey Pie	Yellow Submarine	sea
Octopus's Garden	Revolution 9 (Ft. Yoko Ono)	sea
Octopus's Garden	Yellow Submarine	sea
Revolution 9 (Ft. Yoko Ono)	Yellow Submarine	sea
Carry That Weight	Honey Pie	send
Carry That Weight	When I'm Sixty-Four	send
Honey Pie	When I'm Sixty-Four	send
Eleanor Rigby	Run for Your Life	sermon
Sgt. Pepper's Lonely Hearts Club Band	Sgt. Pepper's Lonely Hearts Club Band (Reprise)	sgt
Here, There and Everywhere	Within You Without You	share
Sgt. Pepper's Lonely Hearts Club Band	With a Little Help from My Friends	shears
Good Day Sunshine	Tomorrow Never Knows	shining
Come Together	Happiness is a Warm Gun	shoot
Come Together	Rocky Raccoon	shoot
Happiness is a Warm Gun	Rocky Raccoon	shoot
Glass Onion	Lucy in the Sky with Diamonds	shore
Love You To	Revolution 9 (Ft. Yoko Ono)	short
Lovely Rita	Revolution 9 (Ft. Yoko Ono)	shoulder
Back in the U.S.S.R.	Octopus's Garden	shout
Back in the U.S.S.R.	Savoy Truffle	shout
Octopus's Garden	Savoy Truffle	shout
For No One	Love You To	sign
Fixing a Hole	Martha My Dear	silly
Honey Pie	Maxwell's Silver Hammer	silver
Honey Pie	She Came in Through the Bathroom Window	silver
Maxwell's Silver Hammer	She Came in Through the Bathroom Window	silver
And Your Bird Can Sing	Back in the U.S.S.R.	sing
And Your Bird Can Sing	Being for the Benefit of Mr. Kite!	sing
And Your Bird Can Sing	Dear Prudence	sing
And Your Bird Can Sing	Golden Slumbers	sing
And Your Bird Can Sing	I Will	sing
And Your Bird Can Sing	Julia	sing
And Your Bird Can Sing	Mother Nature's Son	sing
And Your Bird Can Sing	Ob-La-Di, Ob-La-Da	sing
And Your Bird Can Sing	Octopus's Garden	sing
And Your Bird Can Sing	Sgt. Pepper's Lonely Hearts Club Band	sing
And Your Bird Can Sing	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
And Your Bird Can Sing	With a Little Help from My Friends	sing
Back in the U.S.S.R.	Being for the Benefit of Mr. Kite!	sing
Back in the U.S.S.R.	Dear Prudence	sing
Back in the U.S.S.R.	Golden Slumbers	sing
Back in the U.S.S.R.	I Will	sing
Back in the U.S.S.R.	Julia	sing
Back in the U.S.S.R.	Mother Nature's Son	sing
Back in the U.S.S.R.	Ob-La-Di, Ob-La-Da	sing
Back in the U.S.S.R.	Octopus's Garden	sing
Back in the U.S.S.R.	Sgt. Pepper's Lonely Hearts Club Band	sing
Back in the U.S.S.R.	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
Back in the U.S.S.R.	With a Little Help from My Friends	sing
Being for the Benefit of Mr. Kite!	Dear Prudence	sing
Being for the Benefit of Mr. Kite!	Golden Slumbers	sing
Being for the Benefit of Mr. Kite!	I Will	sing
Being for the Benefit of Mr. Kite!	Julia	sing
Being for the Benefit of Mr. Kite!	Mother Nature's Son	sing
Being for the Benefit of Mr. Kite!	Ob-La-Di, Ob-La-Da	sing
Being for the Benefit of Mr. Kite!	Octopus's Garden	sing
Being for the Benefit of Mr. Kite!	Sgt. Pepper's Lonely Hearts Club Band	sing
Being for the Benefit of Mr. Kite!	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
Being for the Benefit of Mr. Kite!	With a Little Help from My Friends	sing
Dear Prudence	Golden Slumbers	sing
Dear Prudence	I Will	sing
Dear Prudence	Julia	sing
Dear Prudence	Mother Nature's Son	sing
Dear Prudence	Ob-La-Di, Ob-La-Da	sing
Dear Prudence	Octopus's Garden	sing
Dear Prudence	Sgt. Pepper's Lonely Hearts Club Band	sing
Dear Prudence	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
Dear Prudence	With a Little Help from My Friends	sing
Golden Slumbers	I Will	sing
Golden Slumbers	Julia	sing
Golden Slumbers	Mother Nature's Son	sing
Golden Slumbers	Ob-La-Di, Ob-La-Da	sing
Golden Slumbers	Octopus's Garden	sing
Golden Slumbers	Sgt. Pepper's Lonely Hearts Club Band	sing
Golden Slumbers	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
Golden Slumbers	With a Little Help from My Friends	sing
I Will	Julia	sing
I Will	Mother Nature's Son	sing
I Will	Ob-La-Di, Ob-La-Da	sing
I Will	Octopus's Garden	sing
I Will	Sgt. Pepper's Lonely Hearts Club Band	sing
I Will	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
I Will	With a Little Help from My Friends	sing
Julia	Mother Nature's Son	sing
Julia	Ob-La-Di, Ob-La-Da	sing
Julia	Octopus's Garden	sing
Julia	Sgt. Pepper's Lonely Hearts Club Band	sing
Julia	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
Julia	With a Little Help from My Friends	sing
Mother Nature's Son	Ob-La-Di, Ob-La-Da	sing
Mother Nature's Son	Octopus's Garden	sing
Mother Nature's Son	Sgt. Pepper's Lonely Hearts Club Band	sing
Mother Nature's Son	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
Mother Nature's Son	With a Little Help from My Friends	sing
Ob-La-Di, Ob-La-Da	Octopus's Garden	sing
Ob-La-Di, Ob-La-Da	Sgt. Pepper's Lonely Hearts Club Band	sing
Ob-La-Di, Ob-La-Da	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
Ob-La-Di, Ob-La-Da	With a Little Help from My Friends	sing
Octopus's Garden	Sgt. Pepper's Lonely Hearts Club Band	sing
Octopus's Garden	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
Octopus's Garden	With a Little Help from My Friends	sing
Sgt. Pepper's Lonely Hearts Club Band	The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	sing
Sgt. Pepper's Lonely Hearts Club Band	With a Little Help from My Friends	sing
The Continuing Story of Bungalow Bill (Ft. Yoko Ono)	With a Little Help from My Friends	sing
Blackbird	Love You To	singing
Blackbird	Mother Nature's Son	singing
Love You To	Mother Nature's Son	singing
Girl	Got to Get You into My Life	single
I'm So Tired	Yellow Submarine	sir
Lovely Rita	Mean Mr. Mustard	sister
Mother Nature's Son	Norwegian Wood (This Bird Has Flown)	sit
Mother Nature's Son	Sexy Sadie	sit
Mother Nature's Son	Sgt. Pepper's Lonely Hearts Club Band	sit
Mother Nature's Son	Taxman	sit
Norwegian Wood (This Bird Has Flown)	Sexy Sadie	sit
Norwegian Wood (This Bird Has Flown)	Sgt. Pepper's Lonely Hearts Club Band	sit
Norwegian Wood (This Bird Has Flown)	Taxman	sit
Sexy Sadie	Sgt. Pepper's Lonely Hearts Club Band	sit
Sexy Sadie	Taxman	sit
Sgt. Pepper's Lonely Hearts Club Band	Taxman	sit
Lovely Rita	Mother Nature's Son	sitting
Lovely Rita	Nowhere Man	sitting
Mother Nature's Son	Nowhere Man	sitting
Revolution 9 (Ft. Yoko Ono)	You Never Give Me Your Money	situation
Dear Prudence	Lucy in the Sky with Diamonds	skies
Because	Dear Prudence	sky
Because	Julia	sky
Because	Lucy in the Sky with Diamonds	sky
Because	Yellow Submarine	sky
Because	Yer Blues	sky
Dear Prudence	Julia	sky
Dear Prudence	Lucy in the Sky with Diamonds	sky
Dear Prudence	Yellow Submarine	sky
Dear Prudence	Yer Blues	sky
Julia	Lucy in the Sky with Diamonds	sky
Julia	Yellow Submarine	sky
Julia	Yer Blues	sky
Lucy in the Sky with Diamonds	Yellow Submarine	sky
Lucy in the Sky with Diamonds	Yer Blues	sky
Yellow Submarine	Yer Blues	sky
Golden Slumbers	Good Night	sleep
Golden Slumbers	I'm So Tired	sleep
Golden Slumbers	Norwegian Wood (This Bird Has Flown)	sleep
Good Night	I'm So Tired	sleep
Good Night	Norwegian Wood (This Bird Has Flown)	sleep
I'm So Tired	Norwegian Wood (This Bird Has Flown)	sleep
I'm Only Sleeping	Julia	sleeping
