from	to	value
Gift from Virgo	Pretty Hurts	matter
Gift from Virgo	Signs (Ft. Missy Elliott)	matter
I Miss You	Irreplaceable	matter
I Miss You	Pretty Hurts	matter
I Miss You	Signs (Ft. Missy Elliott)	matter
Irreplaceable	Pretty Hurts	matter
Irreplaceable	Signs (Ft. Missy Elliott)	matter
Pretty Hurts	Signs (Ft. Missy Elliott)	matter
Get Me Bodied	Green Light	means
Countdown	Diva	meet
Countdown	Kitty Kat	meet
Countdown	What's It Gonna Be	meet
Diva	Kitty Kat	meet
Diva	What's It Gonna Be	meet
Kitty Kat	What's It Gonna Be	meet
Daddy	Pray You Catch Me	memory
Single Ladies (Put a Ring on It)	Sweet Dreams	mention
Formation	Irreplaceable	mess
Formation	Kitty Kat	mess
Irreplaceable	Kitty Kat	mess
Blow	Sorry	middle
Haunted	Hold Up	midnight
Diva	Green Light	million
***Flawless (Ft. Chimamanda Ngozi Adichie)	6 Inch (Ft. The Weeknd)	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	All Night	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Baby Boy (Ft. Sean Paul)	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Best Thing I Never Had	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Countdown	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Dance for You	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Déjà Vu (Ft. JAY-Z)	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Freedom (Ft. Kendrick Lamar)	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Haunted	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	I Can't Take No More	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	I Miss You	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Listen	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Mine (Ft. Drake)	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Poison	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Save the Hero	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Signs (Ft. Missy Elliott)	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Speechless	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	That's How You Like It (Ft. JAY-Z)	mind
***Flawless (Ft. Chimamanda Ngozi Adichie)	Work It Out	mind
6 Inch (Ft. The Weeknd)	All Night	mind
6 Inch (Ft. The Weeknd)	Baby Boy (Ft. Sean Paul)	mind
6 Inch (Ft. The Weeknd)	Best Thing I Never Had	mind
6 Inch (Ft. The Weeknd)	Countdown	mind
6 Inch (Ft. The Weeknd)	Dance for You	mind
6 Inch (Ft. The Weeknd)	Déjà Vu (Ft. JAY-Z)	mind
6 Inch (Ft. The Weeknd)	Freedom (Ft. Kendrick Lamar)	mind
6 Inch (Ft. The Weeknd)	Haunted	mind
6 Inch (Ft. The Weeknd)	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
6 Inch (Ft. The Weeknd)	I Can't Take No More	mind
6 Inch (Ft. The Weeknd)	I Miss You	mind
6 Inch (Ft. The Weeknd)	Listen	mind
6 Inch (Ft. The Weeknd)	Mine (Ft. Drake)	mind
6 Inch (Ft. The Weeknd)	Poison	mind
6 Inch (Ft. The Weeknd)	Save the Hero	mind
6 Inch (Ft. The Weeknd)	Signs (Ft. Missy Elliott)	mind
6 Inch (Ft. The Weeknd)	Speechless	mind
6 Inch (Ft. The Weeknd)	That's How You Like It (Ft. JAY-Z)	mind
6 Inch (Ft. The Weeknd)	Work It Out	mind
All Night	Baby Boy (Ft. Sean Paul)	mind
All Night	Best Thing I Never Had	mind
All Night	Countdown	mind
All Night	Dance for You	mind
All Night	Déjà Vu (Ft. JAY-Z)	mind
All Night	Freedom (Ft. Kendrick Lamar)	mind
All Night	Haunted	mind
All Night	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
All Night	I Can't Take No More	mind
All Night	I Miss You	mind
All Night	Listen	mind
All Night	Mine (Ft. Drake)	mind
All Night	Poison	mind
All Night	Save the Hero	mind
All Night	Signs (Ft. Missy Elliott)	mind
All Night	Speechless	mind
All Night	That's How You Like It (Ft. JAY-Z)	mind
All Night	Work It Out	mind
Baby Boy (Ft. Sean Paul)	Best Thing I Never Had	mind
Baby Boy (Ft. Sean Paul)	Countdown	mind
Baby Boy (Ft. Sean Paul)	Dance for You	mind
Baby Boy (Ft. Sean Paul)	Déjà Vu (Ft. JAY-Z)	mind
Baby Boy (Ft. Sean Paul)	Freedom (Ft. Kendrick Lamar)	mind
Baby Boy (Ft. Sean Paul)	Haunted	mind
Baby Boy (Ft. Sean Paul)	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
Baby Boy (Ft. Sean Paul)	I Can't Take No More	mind
Baby Boy (Ft. Sean Paul)	I Miss You	mind
Baby Boy (Ft. Sean Paul)	Listen	mind
Baby Boy (Ft. Sean Paul)	Mine (Ft. Drake)	mind
Baby Boy (Ft. Sean Paul)	Poison	mind
Baby Boy (Ft. Sean Paul)	Save the Hero	mind
Baby Boy (Ft. Sean Paul)	Signs (Ft. Missy Elliott)	mind
Baby Boy (Ft. Sean Paul)	Speechless	mind
Baby Boy (Ft. Sean Paul)	That's How You Like It (Ft. JAY-Z)	mind
Baby Boy (Ft. Sean Paul)	Work It Out	mind
Best Thing I Never Had	Countdown	mind
Best Thing I Never Had	Dance for You	mind
Best Thing I Never Had	Déjà Vu (Ft. JAY-Z)	mind
Best Thing I Never Had	Freedom (Ft. Kendrick Lamar)	mind
Best Thing I Never Had	Haunted	mind
Best Thing I Never Had	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
Best Thing I Never Had	I Can't Take No More	mind
Best Thing I Never Had	I Miss You	mind
Best Thing I Never Had	Listen	mind
Best Thing I Never Had	Mine (Ft. Drake)	mind
Best Thing I Never Had	Poison	mind
Best Thing I Never Had	Save the Hero	mind
Best Thing I Never Had	Signs (Ft. Missy Elliott)	mind
Best Thing I Never Had	Speechless	mind
Best Thing I Never Had	That's How You Like It (Ft. JAY-Z)	mind
Best Thing I Never Had	Work It Out	mind
Countdown	Dance for You	mind
Countdown	Déjà Vu (Ft. JAY-Z)	mind
Countdown	Freedom (Ft. Kendrick Lamar)	mind
Countdown	Haunted	mind
Countdown	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
Countdown	I Can't Take No More	mind
Countdown	I Miss You	mind
Countdown	Listen	mind
Countdown	Mine (Ft. Drake)	mind
Countdown	Poison	mind
Countdown	Save the Hero	mind
Countdown	Signs (Ft. Missy Elliott)	mind
Countdown	Speechless	mind
Countdown	That's How You Like It (Ft. JAY-Z)	mind
Countdown	Work It Out	mind
Dance for You	Déjà Vu (Ft. JAY-Z)	mind
Dance for You	Freedom (Ft. Kendrick Lamar)	mind
Dance for You	Haunted	mind
Dance for You	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
Dance for You	I Can't Take No More	mind
Dance for You	I Miss You	mind
Dance for You	Listen	mind
Dance for You	Mine (Ft. Drake)	mind
Dance for You	Poison	mind
Dance for You	Save the Hero	mind
Dance for You	Signs (Ft. Missy Elliott)	mind
Dance for You	Speechless	mind
Dance for You	That's How You Like It (Ft. JAY-Z)	mind
Dance for You	Work It Out	mind
Déjà Vu (Ft. JAY-Z)	Freedom (Ft. Kendrick Lamar)	mind
Déjà Vu (Ft. JAY-Z)	Haunted	mind
Déjà Vu (Ft. JAY-Z)	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
Déjà Vu (Ft. JAY-Z)	I Can't Take No More	mind
Déjà Vu (Ft. JAY-Z)	I Miss You	mind
Déjà Vu (Ft. JAY-Z)	Listen	mind
Déjà Vu (Ft. JAY-Z)	Mine (Ft. Drake)	mind
Déjà Vu (Ft. JAY-Z)	Poison	mind
Déjà Vu (Ft. JAY-Z)	Save the Hero	mind
Déjà Vu (Ft. JAY-Z)	Signs (Ft. Missy Elliott)	mind
Déjà Vu (Ft. JAY-Z)	Speechless	mind
Déjà Vu (Ft. JAY-Z)	That's How You Like It (Ft. JAY-Z)	mind
Déjà Vu (Ft. JAY-Z)	Work It Out	mind
Freedom (Ft. Kendrick Lamar)	Haunted	mind
Freedom (Ft. Kendrick Lamar)	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
Freedom (Ft. Kendrick Lamar)	I Can't Take No More	mind
Freedom (Ft. Kendrick Lamar)	I Miss You	mind
Freedom (Ft. Kendrick Lamar)	Listen	mind
Freedom (Ft. Kendrick Lamar)	Mine (Ft. Drake)	mind
Freedom (Ft. Kendrick Lamar)	Poison	mind
Freedom (Ft. Kendrick Lamar)	Save the Hero	mind
Freedom (Ft. Kendrick Lamar)	Signs (Ft. Missy Elliott)	mind
Freedom (Ft. Kendrick Lamar)	Speechless	mind
Freedom (Ft. Kendrick Lamar)	That's How You Like It (Ft. JAY-Z)	mind
Freedom (Ft. Kendrick Lamar)	Work It Out	mind
Haunted	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	mind
Haunted	I Can't Take No More	mind
Haunted	I Miss You	mind
Haunted	Listen	mind
Haunted	Mine (Ft. Drake)	mind
Haunted	Poison	mind
Haunted	Save the Hero	mind
Haunted	Signs (Ft. Missy Elliott)	mind
Haunted	Speechless	mind
Haunted	That's How You Like It (Ft. JAY-Z)	mind
Haunted	Work It Out	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	I Can't Take No More	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	I Miss You	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Listen	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Mine (Ft. Drake)	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Poison	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Save the Hero	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Signs (Ft. Missy Elliott)	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Speechless	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	That's How You Like It (Ft. JAY-Z)	mind
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Work It Out	mind
I Can't Take No More	I Miss You	mind
I Can't Take No More	Listen	mind
I Can't Take No More	Mine (Ft. Drake)	mind
I Can't Take No More	Poison	mind
I Can't Take No More	Save the Hero	mind
I Can't Take No More	Signs (Ft. Missy Elliott)	mind
I Can't Take No More	Speechless	mind
I Can't Take No More	That's How You Like It (Ft. JAY-Z)	mind
I Can't Take No More	Work It Out	mind
I Miss You	Listen	mind
I Miss You	Mine (Ft. Drake)	mind
I Miss You	Poison	mind
I Miss You	Save the Hero	mind
I Miss You	Signs (Ft. Missy Elliott)	mind
I Miss You	Speechless	mind
I Miss You	That's How You Like It (Ft. JAY-Z)	mind
I Miss You	Work It Out	mind
Listen	Mine (Ft. Drake)	mind
Listen	Poison	mind
Listen	Save the Hero	mind
Listen	Signs (Ft. Missy Elliott)	mind
Listen	Speechless	mind
Listen	That's How You Like It (Ft. JAY-Z)	mind
Listen	Work It Out	mind
Mine (Ft. Drake)	Poison	mind
Mine (Ft. Drake)	Save the Hero	mind
Mine (Ft. Drake)	Signs (Ft. Missy Elliott)	mind
Mine (Ft. Drake)	Speechless	mind
Mine (Ft. Drake)	That's How You Like It (Ft. JAY-Z)	mind
Mine (Ft. Drake)	Work It Out	mind
Poison	Save the Hero	mind
Poison	Signs (Ft. Missy Elliott)	mind
Poison	Speechless	mind
Poison	That's How You Like It (Ft. JAY-Z)	mind
Poison	Work It Out	mind
Save the Hero	Signs (Ft. Missy Elliott)	mind
Save the Hero	Speechless	mind
Save the Hero	That's How You Like It (Ft. JAY-Z)	mind
Save the Hero	Work It Out	mind
Signs (Ft. Missy Elliott)	Speechless	mind
Signs (Ft. Missy Elliott)	That's How You Like It (Ft. JAY-Z)	mind
Signs (Ft. Missy Elliott)	Work It Out	mind
Speechless	That's How You Like It (Ft. JAY-Z)	mind
Speechless	Work It Out	mind
That's How You Like It (Ft. JAY-Z)	Work It Out	mind
Signs (Ft. Missy Elliott)	That's How You Like It (Ft. JAY-Z)	minds
All Night	Baby Boy (Ft. Sean Paul)	mine
All Night	Be With You	mine
All Night	Daddy	mine
All Night	Formation	mine
All Night	Get Me Bodied	mine
All Night	I Can't Take No More	mine
All Night	Jealous	mine
All Night	Mine (Ft. Drake)	mine
All Night	Ring the Alarm	mine
All Night	Save the Hero	mine
All Night	Scared of Lonely	mine
All Night	Signs (Ft. Missy Elliott)	mine
All Night	Suga Mama	mine
All Night	Superpower (Ft. Frank Ocean)	mine
All Night	Sweet Dreams	mine
Baby Boy (Ft. Sean Paul)	Be With You	mine
Baby Boy (Ft. Sean Paul)	Daddy	mine
Baby Boy (Ft. Sean Paul)	Formation	mine
Baby Boy (Ft. Sean Paul)	Get Me Bodied	mine
Baby Boy (Ft. Sean Paul)	I Can't Take No More	mine
Baby Boy (Ft. Sean Paul)	Jealous	mine
Baby Boy (Ft. Sean Paul)	Mine (Ft. Drake)	mine
Baby Boy (Ft. Sean Paul)	Ring the Alarm	mine
Baby Boy (Ft. Sean Paul)	Save the Hero	mine
Baby Boy (Ft. Sean Paul)	Scared of Lonely	mine
Baby Boy (Ft. Sean Paul)	Signs (Ft. Missy Elliott)	mine
Baby Boy (Ft. Sean Paul)	Suga Mama	mine
Baby Boy (Ft. Sean Paul)	Superpower (Ft. Frank Ocean)	mine
Baby Boy (Ft. Sean Paul)	Sweet Dreams	mine
Be With You	Daddy	mine
Be With You	Formation	mine
Be With You	Get Me Bodied	mine
Be With You	I Can't Take No More	mine
Be With You	Jealous	mine
Be With You	Mine (Ft. Drake)	mine
Be With You	Ring the Alarm	mine
Be With You	Save the Hero	mine
Be With You	Scared of Lonely	mine
Be With You	Signs (Ft. Missy Elliott)	mine
Be With You	Suga Mama	mine
Be With You	Superpower (Ft. Frank Ocean)	mine
Be With You	Sweet Dreams	mine
Daddy	Formation	mine
Daddy	Get Me Bodied	mine
Daddy	I Can't Take No More	mine
Daddy	Jealous	mine
Daddy	Mine (Ft. Drake)	mine
Daddy	Ring the Alarm	mine
Daddy	Save the Hero	mine
Daddy	Scared of Lonely	mine
Daddy	Signs (Ft. Missy Elliott)	mine
Daddy	Suga Mama	mine
Daddy	Superpower (Ft. Frank Ocean)	mine
Daddy	Sweet Dreams	mine
Formation	Get Me Bodied	mine
Formation	I Can't Take No More	mine
Formation	Jealous	mine
Formation	Mine (Ft. Drake)	mine
Formation	Ring the Alarm	mine
Formation	Save the Hero	mine
Formation	Scared of Lonely	mine
Formation	Signs (Ft. Missy Elliott)	mine
Formation	Suga Mama	mine
Formation	Superpower (Ft. Frank Ocean)	mine
Formation	Sweet Dreams	mine
Get Me Bodied	I Can't Take No More	mine
Get Me Bodied	Jealous	mine
Get Me Bodied	Mine (Ft. Drake)	mine
Get Me Bodied	Ring the Alarm	mine
Get Me Bodied	Save the Hero	mine
Get Me Bodied	Scared of Lonely	mine
Get Me Bodied	Signs (Ft. Missy Elliott)	mine
Get Me Bodied	Suga Mama	mine
Get Me Bodied	Superpower (Ft. Frank Ocean)	mine
Get Me Bodied	Sweet Dreams	mine
I Can't Take No More	Jealous	mine
I Can't Take No More	Mine (Ft. Drake)	mine
I Can't Take No More	Ring the Alarm	mine
I Can't Take No More	Save the Hero	mine
I Can't Take No More	Scared of Lonely	mine
I Can't Take No More	Signs (Ft. Missy Elliott)	mine
I Can't Take No More	Suga Mama	mine
I Can't Take No More	Superpower (Ft. Frank Ocean)	mine
I Can't Take No More	Sweet Dreams	mine
Jealous	Mine (Ft. Drake)	mine
Jealous	Ring the Alarm	mine
Jealous	Save the Hero	mine
Jealous	Scared of Lonely	mine
Jealous	Signs (Ft. Missy Elliott)	mine
Jealous	Suga Mama	mine
Jealous	Superpower (Ft. Frank Ocean)	mine
Jealous	Sweet Dreams	mine
Mine (Ft. Drake)	Ring the Alarm	mine
Mine (Ft. Drake)	Save the Hero	mine
Mine (Ft. Drake)	Scared of Lonely	mine
Mine (Ft. Drake)	Signs (Ft. Missy Elliott)	mine
Mine (Ft. Drake)	Suga Mama	mine
Mine (Ft. Drake)	Superpower (Ft. Frank Ocean)	mine
Mine (Ft. Drake)	Sweet Dreams	mine
Ring the Alarm	Save the Hero	mine
Ring the Alarm	Scared of Lonely	mine
Ring the Alarm	Signs (Ft. Missy Elliott)	mine
Ring the Alarm	Suga Mama	mine
Ring the Alarm	Superpower (Ft. Frank Ocean)	mine
Ring the Alarm	Sweet Dreams	mine
Save the Hero	Scared of Lonely	mine
Save the Hero	Signs (Ft. Missy Elliott)	mine
Save the Hero	Suga Mama	mine
Save the Hero	Superpower (Ft. Frank Ocean)	mine
Save the Hero	Sweet Dreams	mine
Scared of Lonely	Signs (Ft. Missy Elliott)	mine
Scared of Lonely	Suga Mama	mine
Scared of Lonely	Superpower (Ft. Frank Ocean)	mine
Scared of Lonely	Sweet Dreams	mine
Signs (Ft. Missy Elliott)	Suga Mama	mine
Signs (Ft. Missy Elliott)	Superpower (Ft. Frank Ocean)	mine
Signs (Ft. Missy Elliott)	Sweet Dreams	mine
Suga Mama	Superpower (Ft. Frank Ocean)	mine
Suga Mama	Sweet Dreams	mine
Superpower (Ft. Frank Ocean)	Sweet Dreams	mine
6 Inch (Ft. The Weeknd)	Diva	minute
6 Inch (Ft. The Weeknd)	Freakum Dress	minute
6 Inch (Ft. The Weeknd)	Irreplaceable	minute
6 Inch (Ft. The Weeknd)	Naughty Girl	minute
Diva	Freakum Dress	minute
Diva	Irreplaceable	minute
Diva	Naughty Girl	minute
Freakum Dress	Irreplaceable	minute
Freakum Dress	Naughty Girl	minute
Irreplaceable	Naughty Girl	minute
Hold Up	Jealous	mirror
Hold Up	Superpower (Ft. Frank Ocean)	mirror
Jealous	Superpower (Ft. Frank Ocean)	mirror
I Miss You	Lay Up Under Me	miss
I Miss You	Mine (Ft. Drake)	miss
I Miss You	Single Ladies (Put a Ring on It)	miss
I Miss You	Video Phone	miss
I Miss You	Video Phone (Extended Remix) (Ft. Lady Gaga)	miss
Lay Up Under Me	Mine (Ft. Drake)	miss
Lay Up Under Me	Single Ladies (Put a Ring on It)	miss
Lay Up Under Me	Video Phone	miss
Lay Up Under Me	Video Phone (Extended Remix) (Ft. Lady Gaga)	miss
Mine (Ft. Drake)	Single Ladies (Put a Ring on It)	miss
Mine (Ft. Drake)	Video Phone	miss
Mine (Ft. Drake)	Video Phone (Extended Remix) (Ft. Lady Gaga)	miss
Single Ladies (Put a Ring on It)	Video Phone	miss
Single Ladies (Put a Ring on It)	Video Phone (Extended Remix) (Ft. Lady Gaga)	miss
Video Phone	Video Phone (Extended Remix) (Ft. Lady Gaga)	miss
All Night	Disappear	missed
All Night	Jealous	missed
Disappear	Jealous	missed
Hold Up	I Miss You	missing
Get Me Bodied	Poison	mission
Get Me Bodied	Video Phone	mission
Get Me Bodied	Video Phone (Extended Remix) (Ft. Lady Gaga)	mission
Poison	Video Phone	mission
Poison	Video Phone (Extended Remix) (Ft. Lady Gaga)	mission
Video Phone	Video Phone (Extended Remix) (Ft. Lady Gaga)	mission
Haunted	Irreplaceable	mmm
Haunted	Love Drought	mmm
Haunted	Yes	mmm
Irreplaceable	Love Drought	mmm
Irreplaceable	Yes	mmm
Love Drought	Yes	mmm
Encore for the Fans	Hold Up	moment
6 Inch (Ft. The Weeknd)	Dance for You	money
6 Inch (Ft. The Weeknd)	Diva	money
6 Inch (Ft. The Weeknd)	Don't Hurt Yourself (Ft. Jack White)	money
6 Inch (Ft. The Weeknd)	Formation	money
6 Inch (Ft. The Weeknd)	Haunted	money
6 Inch (Ft. The Weeknd)	Run the World (Girls)	money
6 Inch (Ft. The Weeknd)	Suga Mama	money
6 Inch (Ft. The Weeknd)	Why Don't You Love Me	money
Dance for You	Diva	money
Dance for You	Don't Hurt Yourself (Ft. Jack White)	money
Dance for You	Formation	money
Dance for You	Haunted	money
Dance for You	Run the World (Girls)	money
Dance for You	Suga Mama	money
Dance for You	Why Don't You Love Me	money
Diva	Don't Hurt Yourself (Ft. Jack White)	money
Diva	Formation	money
Diva	Haunted	money
Diva	Run the World (Girls)	money
Diva	Suga Mama	money
Diva	Why Don't You Love Me	money
Don't Hurt Yourself (Ft. Jack White)	Formation	money
Don't Hurt Yourself (Ft. Jack White)	Haunted	money
Don't Hurt Yourself (Ft. Jack White)	Run the World (Girls)	money
Don't Hurt Yourself (Ft. Jack White)	Suga Mama	money
Don't Hurt Yourself (Ft. Jack White)	Why Don't You Love Me	money
Formation	Haunted	money
Formation	Run the World (Girls)	money
Formation	Suga Mama	money
Formation	Why Don't You Love Me	money
Haunted	Run the World (Girls)	money
Haunted	Suga Mama	money
Haunted	Why Don't You Love Me	money
Run the World (Girls)	Suga Mama	money
Run the World (Girls)	Why Don't You Love Me	money
Suga Mama	Why Don't You Love Me	money
Freakum Dress	Radio	moonlight
Blow	Drunk in Love (Ft. JAY-Z)	morning
Blow	Gift from Virgo	morning
Blow	If I Were a Boy	morning
Blow	Party (Ft. André 3000)	morning
Drunk in Love (Ft. JAY-Z)	Gift from Virgo	morning
Drunk in Love (Ft. JAY-Z)	If I Were a Boy	morning
Drunk in Love (Ft. JAY-Z)	Party (Ft. André 3000)	morning
Gift from Virgo	If I Were a Boy	morning
Gift from Virgo	Party (Ft. André 3000)	morning
If I Were a Boy	Party (Ft. André 3000)	morning
Daddy Lessons	I Miss You	mother
Don't Hurt Yourself (Ft. Jack White)	Schoolin' Life	motherfucker
Love Drought	Rocket	mountain
Love Drought	Start Over	mountain
Rocket	Start Over	mountain
Drunk in Love (Ft. JAY-Z)	I Can't Take No More	mouth
Drunk in Love (Ft. JAY-Z)	Partition	mouth
I Can't Take No More	Partition	mouth
Freedom (Ft. Kendrick Lamar)	Gift from Virgo	move
Freedom (Ft. Kendrick Lamar)	Green Light	move
Freedom (Ft. Kendrick Lamar)	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	move
Freedom (Ft. Kendrick Lamar)	Love Drought	move
Freedom (Ft. Kendrick Lamar)	Party (Ft. André 3000)	move
