from	to	value
The Moment I Knew	You Need To Calm Down	people
22	Blank Space	perfect
22	Clean	perfect
22	Forever & Always	perfect
22	Hey Stephen	perfect
22	Holy Ground	perfect
22	Look What You Made Me Do	perfect
22	Tell Me Why	perfect
Blank Space	Clean	perfect
Blank Space	Forever & Always	perfect
Blank Space	Hey Stephen	perfect
Blank Space	Holy Ground	perfect
Blank Space	Look What You Made Me Do	perfect
Blank Space	Tell Me Why	perfect
Clean	Forever & Always	perfect
Clean	Hey Stephen	perfect
Clean	Holy Ground	perfect
Clean	Look What You Made Me Do	perfect
Clean	Tell Me Why	perfect
Forever & Always	Hey Stephen	perfect
Forever & Always	Holy Ground	perfect
Forever & Always	Look What You Made Me Do	perfect
Forever & Always	Tell Me Why	perfect
Hey Stephen	Holy Ground	perfect
Hey Stephen	Look What You Made Me Do	perfect
Hey Stephen	Tell Me Why	perfect
Holy Ground	Look What You Made Me Do	perfect
Holy Ground	Tell Me Why	perfect
Look What You Made Me Do	Tell Me Why	perfect
Girl at Home	King of My Heart	perfectly
Girl at Home	The Way I Loved You	perfectly
King of My Heart	The Way I Loved You	perfectly
​cardigan	Delicate	phone
​cardigan	Forever & Always	phone
​cardigan	Girl at Home	phone
​cardigan	I Wish You Would	phone
​cardigan	Look What You Made Me Do	phone
​cardigan	ME! (Ft. Brendon Urie)	phone
​cardigan	Stay Stay Stay	phone
​cardigan	This is Why We Can’t Have Nice Things	phone
​cardigan	You Belong with Me	phone
​cardigan	You're Not Sorry	phone
Delicate	Forever & Always	phone
Delicate	Girl at Home	phone
Delicate	I Wish You Would	phone
Delicate	Look What You Made Me Do	phone
Delicate	ME! (Ft. Brendon Urie)	phone
Delicate	Stay Stay Stay	phone
Delicate	This is Why We Can’t Have Nice Things	phone
Delicate	You Belong with Me	phone
Delicate	You're Not Sorry	phone
Forever & Always	Girl at Home	phone
Forever & Always	I Wish You Would	phone
Forever & Always	Look What You Made Me Do	phone
Forever & Always	ME! (Ft. Brendon Urie)	phone
Forever & Always	Stay Stay Stay	phone
Forever & Always	This is Why We Can’t Have Nice Things	phone
Forever & Always	You Belong with Me	phone
Forever & Always	You're Not Sorry	phone
Girl at Home	I Wish You Would	phone
Girl at Home	Look What You Made Me Do	phone
Girl at Home	ME! (Ft. Brendon Urie)	phone
Girl at Home	Stay Stay Stay	phone
Girl at Home	This is Why We Can’t Have Nice Things	phone
Girl at Home	You Belong with Me	phone
Girl at Home	You're Not Sorry	phone
I Wish You Would	Look What You Made Me Do	phone
I Wish You Would	ME! (Ft. Brendon Urie)	phone
I Wish You Would	Stay Stay Stay	phone
I Wish You Would	This is Why We Can’t Have Nice Things	phone
I Wish You Would	You Belong with Me	phone
I Wish You Would	You're Not Sorry	phone
Look What You Made Me Do	ME! (Ft. Brendon Urie)	phone
Look What You Made Me Do	Stay Stay Stay	phone
Look What You Made Me Do	This is Why We Can’t Have Nice Things	phone
Look What You Made Me Do	You Belong with Me	phone
Look What You Made Me Do	You're Not Sorry	phone
ME! (Ft. Brendon Urie)	Stay Stay Stay	phone
ME! (Ft. Brendon Urie)	This is Why We Can’t Have Nice Things	phone
ME! (Ft. Brendon Urie)	You Belong with Me	phone
ME! (Ft. Brendon Urie)	You're Not Sorry	phone
Stay Stay Stay	This is Why We Can’t Have Nice Things	phone
Stay Stay Stay	You Belong with Me	phone
Stay Stay Stay	You're Not Sorry	phone
This is Why We Can’t Have Nice Things	You Belong with Me	phone
This is Why We Can’t Have Nice Things	You're Not Sorry	phone
You Belong with Me	You're Not Sorry	phone
Girl at Home	Love Story	pick
Girl at Home	Style	pick
Girl at Home	You're Not Sorry	pick
Love Story	Style	pick
Love Story	You're Not Sorry	pick
Style	You're Not Sorry	pick
​illicit affairs	Starlight	picked
​illicit affairs	​the last great american dynasty	picked
Starlight	​the last great american dynasty	picked
All You Had to Do Was Stay	We Are Never Ever Getting Back Together	picking
All Too Well	Change	picture
All Too Well	Dancing with Our Hands Tied	picture
All Too Well	Paper Rings	picture
All Too Well	​seven	picture
Change	Dancing with Our Hands Tied	picture
Change	Paper Rings	picture
Change	​seven	picture
Dancing with Our Hands Tied	Paper Rings	picture
Dancing with Our Hands Tied	​seven	picture
Paper Rings	​seven	picture
Clean	How You Get the Girl	pictures
All Too Well	All You Had to Do Was Stay	pieces
All Too Well	​mirrorball	pieces
All Too Well	So It Goes...	pieces
All You Had to Do Was Stay	​mirrorball	pieces
All You Had to Do Was Stay	So It Goes...	pieces
​mirrorball	So It Goes...	pieces
​invisible string	It’s Nice to Have a Friend	pink
​august	Death by a Thousand Cuts	plans
​august	I Think He Knows	plans
Death by a Thousand Cuts	I Think He Knows	plans
​epiphany	King of My Heart	plastic
Blank Space	Come Back... Be Here	play
Blank Space	End Game (Ft. Ed Sheeran & Future)	play
Blank Space	I Did Something Bad	play
Blank Space	Look What You Made Me Do	play
Blank Space	Miss Americana & The Heartbreak Prince	play
Blank Space	Shake It Off	play
Blank Space	State of Grace	play
Blank Space	The Man	play
Come Back... Be Here	End Game (Ft. Ed Sheeran & Future)	play
Come Back... Be Here	I Did Something Bad	play
Come Back... Be Here	Look What You Made Me Do	play
Come Back... Be Here	Miss Americana & The Heartbreak Prince	play
Come Back... Be Here	Shake It Off	play
Come Back... Be Here	State of Grace	play
Come Back... Be Here	The Man	play
End Game (Ft. Ed Sheeran & Future)	I Did Something Bad	play
End Game (Ft. Ed Sheeran & Future)	Look What You Made Me Do	play
End Game (Ft. Ed Sheeran & Future)	Miss Americana & The Heartbreak Prince	play
End Game (Ft. Ed Sheeran & Future)	Shake It Off	play
End Game (Ft. Ed Sheeran & Future)	State of Grace	play
End Game (Ft. Ed Sheeran & Future)	The Man	play
I Did Something Bad	Look What You Made Me Do	play
I Did Something Bad	Miss Americana & The Heartbreak Prince	play
I Did Something Bad	Shake It Off	play
I Did Something Bad	State of Grace	play
I Did Something Bad	The Man	play
Look What You Made Me Do	Miss Americana & The Heartbreak Prince	play
Look What You Made Me Do	Shake It Off	play
Look What You Made Me Do	State of Grace	play
Look What You Made Me Do	The Man	play
Miss Americana & The Heartbreak Prince	Shake It Off	play
Miss Americana & The Heartbreak Prince	State of Grace	play
Miss Americana & The Heartbreak Prince	The Man	play
Shake It Off	State of Grace	play
Shake It Off	The Man	play
State of Grace	The Man	play
Come Back... Be Here	The Man	played
Blank Space	Shake It Off	players
Blank Space	The Man	players
Shake It Off	The Man	players
​betty	Breathe (Ft. Colbie Caillat)	playing
​betty	​cardigan	playing
​betty	Cornelia Street	playing
​betty	Miss Americana & The Heartbreak Prince	playing
​betty	Starlight	playing
Breathe (Ft. Colbie Caillat)	​cardigan	playing
Breathe (Ft. Colbie Caillat)	Cornelia Street	playing
Breathe (Ft. Colbie Caillat)	Miss Americana & The Heartbreak Prince	playing
Breathe (Ft. Colbie Caillat)	Starlight	playing
​cardigan	Cornelia Street	playing
​cardigan	Miss Americana & The Heartbreak Prince	playing
​cardigan	Starlight	playing
Cornelia Street	Miss Americana & The Heartbreak Prince	playing
Cornelia Street	Starlight	playing
Miss Americana & The Heartbreak Prince	Starlight	playing
Paper Rings	​the 1	pool
Paper Rings	​the last great american dynasty	pool
Paper Rings	This is Why We Can’t Have Nice Things	pool
​the 1	​the last great american dynasty	pool
​the 1	This is Why We Can’t Have Nice Things	pool
​the last great american dynasty	This is Why We Can’t Have Nice Things	pool
​betty	​cardigan	porch
Clean	Everything Has Changed (Ft. Ed Sheeran)	pouring
Clean	​this is me trying	pouring
Everything Has Changed (Ft. Ed Sheeran)	​this is me trying	pouring
Death by a Thousand Cuts	Delicate	pretend
Death by a Thousand Cuts	Getaway Car	pretend
Death by a Thousand Cuts	I Knew You Were Trouble.	pretend
Death by a Thousand Cuts	Soon You'll Get Better (Ft. The Chicks)	pretend
Death by a Thousand Cuts	Wildest Dreams	pretend
Delicate	Getaway Car	pretend
Delicate	I Knew You Were Trouble.	pretend
Delicate	Soon You'll Get Better (Ft. The Chicks)	pretend
Delicate	Wildest Dreams	pretend
Getaway Car	I Knew You Were Trouble.	pretend
Getaway Car	Soon You'll Get Better (Ft. The Chicks)	pretend
Getaway Car	Wildest Dreams	pretend
I Knew You Were Trouble.	Soon You'll Get Better (Ft. The Chicks)	pretend
I Knew You Were Trouble.	Wildest Dreams	pretend
Soon You'll Get Better (Ft. The Chicks)	Wildest Dreams	pretend
Blank Space	​invisible string	pretty
Blank Space	Stay Stay Stay	pretty
Blank Space	The Best Day	pretty
Blank Space	The Lucky One	pretty
​invisible string	Stay Stay Stay	pretty
​invisible string	The Best Day	pretty
​invisible string	The Lucky One	pretty
Stay Stay Stay	The Best Day	pretty
Stay Stay Stay	The Lucky One	pretty
The Best Day	The Lucky One	pretty
Love Story	Miss Americana & The Heartbreak Prince	prince
Love Story	Starlight	prince
Miss Americana & The Heartbreak Prince	Starlight	prince
Love Story	White Horse	princess
All Too Well	ME! (Ft. Brendon Urie)	promise
Begin Again	Fearless	pull
Begin Again	Hey Stephen	pull
Fearless	Hey Stephen	pull
​august	​betty	pulled
​august	​hoax	pulled
​august	​invisible string	pulled
​august	Love Story	pulled
​august	​this is me trying	pulled
​betty	​hoax	pulled
​betty	​invisible string	pulled
​betty	Love Story	pulled
​betty	​this is me trying	pulled
​hoax	​invisible string	pulled
​hoax	Love Story	pulled
​hoax	​this is me trying	pulled
​invisible string	Love Story	pulled
​invisible string	​this is me trying	pulled
Love Story	​this is me trying	pulled
I Wish You Would	Tell Me Why	push
Blank Space	King of My Heart	queen
Blank Space	London Boy	queen
Blank Space	The Lucky One	queen
King of My Heart	London Boy	queen
King of My Heart	The Lucky One	queen
London Boy	The Lucky One	queen
Call It What You Want	Miss Americana & The Heartbreak Prince	queens
Cruel Summer	Death by a Thousand Cuts	quiet
Cruel Summer	I Forgot That You Existed	quiet
Cruel Summer	Love Story	quiet
Death by a Thousand Cuts	I Forgot That You Existed	quiet
Death by a Thousand Cuts	Love Story	quiet
I Forgot That You Existed	Love Story	quiet
Clean	Everything Has Changed (Ft. Ed Sheeran)	rain
Clean	Hey Stephen	rain
Clean	How You Get the Girl	rain
Clean	ME! (Ft. Brendon Urie)	rain
Clean	​peace	rain
Clean	The Way I Loved You	rain
Clean	This is Why We Can’t Have Nice Things	rain
Everything Has Changed (Ft. Ed Sheeran)	Hey Stephen	rain
Everything Has Changed (Ft. Ed Sheeran)	How You Get the Girl	rain
Everything Has Changed (Ft. Ed Sheeran)	ME! (Ft. Brendon Urie)	rain
Everything Has Changed (Ft. Ed Sheeran)	​peace	rain
Everything Has Changed (Ft. Ed Sheeran)	The Way I Loved You	rain
Everything Has Changed (Ft. Ed Sheeran)	This is Why We Can’t Have Nice Things	rain
Hey Stephen	How You Get the Girl	rain
Hey Stephen	ME! (Ft. Brendon Urie)	rain
Hey Stephen	​peace	rain
Hey Stephen	The Way I Loved You	rain
Hey Stephen	This is Why We Can’t Have Nice Things	rain
How You Get the Girl	ME! (Ft. Brendon Urie)	rain
How You Get the Girl	​peace	rain
How You Get the Girl	The Way I Loved You	rain
How You Get the Girl	This is Why We Can’t Have Nice Things	rain
ME! (Ft. Brendon Urie)	​peace	rain
ME! (Ft. Brendon Urie)	The Way I Loved You	rain
ME! (Ft. Brendon Urie)	This is Why We Can’t Have Nice Things	rain
​peace	The Way I Loved You	rain
​peace	This is Why We Can’t Have Nice Things	rain
The Way I Loved You	This is Why We Can’t Have Nice Things	rain
Cornelia Street	Forever & Always	rains
All Too Well	Daylight	ran
All Too Well	ME! (Ft. Brendon Urie)	ran
All Too Well	Miss Americana & The Heartbreak Prince	ran
Daylight	ME! (Ft. Brendon Urie)	ran
Daylight	Miss Americana & The Heartbreak Prince	ran
ME! (Ft. Brendon Urie)	Miss Americana & The Heartbreak Prince	ran
Blank Space	​exile (Ft. Bon Iver)	read
Blank Space	​invisible string	read
Blank Space	New Year's Day	read
Blank Space	Paper Rings	read
Blank Space	Stay Stay Stay	read
​exile (Ft. Bon Iver)	​invisible string	read
​exile (Ft. Bon Iver)	New Year's Day	read
​exile (Ft. Bon Iver)	Paper Rings	read
​exile (Ft. Bon Iver)	Stay Stay Stay	read
​invisible string	New Year's Day	read
​invisible string	Paper Rings	read
​invisible string	Stay Stay Stay	read
New Year's Day	Paper Rings	read
New Year's Day	Stay Stay Stay	read
Paper Rings	Stay Stay Stay	read
...Ready for It?	The Archer	ready
All Too Well	Love Story	real
All Too Well	Soon You'll Get Better (Ft. The Chicks)	real
All Too Well	State of Grace	real
All Too Well	This is Why We Can’t Have Nice Things	real
All Too Well	Welcome to New York	real
Love Story	Soon You'll Get Better (Ft. The Chicks)	real
Love Story	State of Grace	real
Love Story	This is Why We Can’t Have Nice Things	real
Love Story	Welcome to New York	real
Soon You'll Get Better (Ft. The Chicks)	State of Grace	real
Soon You'll Get Better (Ft. The Chicks)	This is Why We Can’t Have Nice Things	real
Soon You'll Get Better (Ft. The Chicks)	Welcome to New York	real
State of Grace	This is Why We Can’t Have Nice Things	real
State of Grace	Welcome to New York	real
This is Why We Can’t Have Nice Things	Welcome to New York	real
Afterglow	Dancing with Our Hands Tied	reason
Afterglow	Getaway Car	reason
Afterglow	​hoax	reason
Afterglow	I Knew You Were Trouble.	reason
Dancing with Our Hands Tied	Getaway Car	reason
Dancing with Our Hands Tied	​hoax	reason
Dancing with Our Hands Tied	I Knew You Were Trouble.	reason
Getaway Car	​hoax	reason
Getaway Car	I Knew You Were Trouble.	reason
​hoax	I Knew You Were Trouble.	reason
Hey Stephen	I Did Something Bad	reasons
Hey Stephen	Tell Me Why	reasons
Hey Stephen	The Last Time (Ft. Gary Lightbody)	reasons
I Did Something Bad	Tell Me Why	reasons
I Did Something Bad	The Last Time (Ft. Gary Lightbody)	reasons
Tell Me Why	The Last Time (Ft. Gary Lightbody)	reasons
Call It What You Want	​seven	recall
Blank Space	Treacherous	reckless
All Too Well	Daylight	red
All Too Well	End Game (Ft. Ed Sheeran & Future)	red
All Too Well	I Did Something Bad	red
All Too Well	Look What You Made Me Do	red
All Too Well	Red	red
All Too Well	Style	red
All Too Well	The Moment I Knew	red
All Too Well	Wildest Dreams	red
Daylight	End Game (Ft. Ed Sheeran & Future)	red
Daylight	I Did Something Bad	red
Daylight	Look What You Made Me Do	red
Daylight	Red	red
Daylight	Style	red
Daylight	The Moment I Knew	red
Daylight	Wildest Dreams	red
End Game (Ft. Ed Sheeran & Future)	I Did Something Bad	red
End Game (Ft. Ed Sheeran & Future)	Look What You Made Me Do	red
End Game (Ft. Ed Sheeran & Future)	Red	red
End Game (Ft. Ed Sheeran & Future)	Style	red
End Game (Ft. Ed Sheeran & Future)	The Moment I Knew	red
End Game (Ft. Ed Sheeran & Future)	Wildest Dreams	red
I Did Something Bad	Look What You Made Me Do	red
I Did Something Bad	Red	red
I Did Something Bad	Style	red
I Did Something Bad	The Moment I Knew	red
I Did Something Bad	Wildest Dreams	red
Look What You Made Me Do	Red	red
Look What You Made Me Do	Style	red
Look What You Made Me Do	The Moment I Knew	red
Look What You Made Me Do	Wildest Dreams	red
Red	Style	red
Red	The Moment I Knew	red
Red	Wildest Dreams	red
Style	The Moment I Knew	red
Style	Wildest Dreams	red
The Moment I Knew	Wildest Dreams	red
All Too Well	​august	remember
All Too Well	False God	remember
All Too Well	Fearless	remember
All Too Well	I Wish You Would	remember
All Too Well	Out of the Woods	remember
All Too Well	Starlight	remember
All Too Well	Tell Me Why	remember
All Too Well	We Are Never Ever Getting Back Together	remember
All Too Well	Wildest Dreams	remember
All Too Well	You Belong with Me	remember
​august	False God	remember
​august	Fearless	remember
​august	I Wish You Would	remember
​august	Out of the Woods	remember
​august	Starlight	remember
​august	Tell Me Why	remember
​august	We Are Never Ever Getting Back Together	remember
​august	Wildest Dreams	remember
​august	You Belong with Me	remember
False God	Fearless	remember
False God	I Wish You Would	remember
False God	Out of the Woods	remember
False God	Starlight	remember
False God	Tell Me Why	remember
False God	We Are Never Ever Getting Back Together	remember
False God	Wildest Dreams	remember
False God	You Belong with Me	remember
Fearless	I Wish You Would	remember
Fearless	Out of the Woods	remember
Fearless	Starlight	remember
Fearless	Tell Me Why	remember
Fearless	We Are Never Ever Getting Back Together	remember
Fearless	Wildest Dreams	remember
Fearless	You Belong with Me	remember
I Wish You Would	Out of the Woods	remember
